,fov,line,cellID,parentID,frame,tTrans,L,V,Itot,xCM,yCM,orientation,der
19103,24,8892,5,1,108,227.566667,2.676812,2.369903,1948381.0,17.195755,24.535752,-0.023114,0.06100731250653976
19104,24,8892,5,1,109,234.683333,3.144117,2.784385,2423013.0,18.191067,24.4376,-0.051765,0.06430618680558502
19105,24,8892,5,1,110,241.833333,3.683005,3.257927,3113783.0,19.135076,24.418295,-0.033867,0.06989076023391813
19106,24,8892,5,1,111,248.933333,4.28981,3.800015,3695249.0,20.186289,24.32679,-0.068801,0.0722080438184664
19107,24,8892,13,4,115,277.466667,2.687668,2.574102,2673227.0,19.199331,24.485983,-0.079671,0.03840771207512647
19108,24,8892,13,4,116,284.6,3.06825,2.827095,3157527.0,20.730874,24.347817,-0.029864,0.04188927765837734
19109,24,8892,13,4,117,291.733333,3.502934,3.143034,3521088.0,22.115154,24.322282,-0.062811,0.04738170450042751
19110,24,8892,13,4,118,298.866667,4.008333,3.524056,3921059.0,24.136754,24.191695,-0.042683,0.049392565477330376
19111,24,8892,17,12,117,291.733333,2.320185,1.663916,2009937.0,17.15161,24.628903,-0.014234,0.0512083597001534
19112,24,8892,17,12,118,298.866667,2.754784,2.017978,2254652.0,18.199904,24.524004,-0.025758,0.05410534113060431
19113,24,8892,17,12,119,305.983333,3.220775,2.405713,2649266.0,18.972617,24.518001,-0.048822,0.060282505523066895
19114,24,8892,17,12,120,313.116667,3.765593,2.869836,3254024.0,20.080338,24.469755,-0.036729,0.06483742060348711
19115,24,8892,17,12,121,320.25,4.33437,3.359931,3899028.0,20.860558,24.457791,-0.059239,0.06612658668296624
19116,24,8892,20,11,118,298.866667,2.450492,1.972572,2198391.0,15.65835,24.731858,-0.036448,0.04058674853271642
19117,24,8892,20,11,119,305.983333,2.759053,2.241576,2468025.0,16.049349,24.740788,-0.066212,0.0420822300194932
19118,24,8892,20,11,120,313.116667,3.082649,2.570095,2889825.0,16.708516,24.720397,-0.067372,0.04458476012133225
19119,24,8892,20,11,121,320.25,3.439012,2.885222,3410117.0,17.03598,24.714982,-0.073571,0.04569981348891479
19120,24,8892,20,11,122,327.383333,3.833284,3.235005,3946578.0,18.128968,24.601494,-0.072915,0.0450489060087224
19121,24,8892,20,11,123,334.516667,4.240853,3.540188,4150263.0,19.094772,24.534773,-0.060483,0.044293488418400306
19122,24,8892,25,17,122,327.383333,2.561712,2.04264,2377189.0,21.237162,24.409194,-0.064353,0.040055089714477646
19123,24,8892,25,17,123,334.516667,2.974328,2.304157,2591982.0,22.641492,24.316434,-0.086463,0.0437568525601982
19124,24,8892,25,17,124,341.65,3.43386,2.638302,2966996.0,23.999406,24.288599,-0.062573,0.049463460255301725
19125,24,8892,25,17,125,348.783333,3.938527,3.034045,3581894.0,25.741297,24.117955,-0.050294,0.05146830458574593
19126,24,8892,27,20,124,341.65,2.453574,2.083654,2592897.0,18.916522,24.575929,-0.032421,0.027112898463219345
19127,24,8892,27,20,125,348.783333,2.660653,2.289489,2608227.0,19.88815,24.479898,-0.055011,0.02645313060428852
19128,24,8892,27,20,126,355.9,2.87682,2.458035,3027612.0,20.800967,24.462753,-0.078839,0.025972809087924726
19129,24,8892,27,20,127,363.016667,3.113798,2.646739,2878824.0,22.183086,24.40743,-0.080351,0.02615380049240585
19130,24,8892,28,20,124,341.65,2.411861,2.032837,2322926.0,21.164021,24.43076,0.010655,0.03290173050942649
19131,24,8892,28,20,125,348.783333,2.631082,2.259607,2724461.0,22.479868,24.334974,-0.001911,0.03434582456140355
19132,24,8892,28,20,126,355.9,2.86629,2.510164,2729837.0,23.627615,24.325939,-0.015132,0.03798388580871743
19133,24,8892,28,20,127,363.016667,3.122524,2.789095,3135133.0,25.28158,24.234284,-0.041764,0.041514872166624577
19134,24,8892,28,20,128,370.133333,3.401744,3.11316,3453983.0,27.377133,24.129347,-0.043205,0.042855273335388494
19135,24,8892,42,31,132,398.666667,2.362387,1.650751,1896823.0,15.464238,24.899087,0.007744,0.05787518106559063
19136,24,8892,42,31,133,405.783333,2.726457,2.050659,2301841.0,16.086513,24.841409,-0.03058,0.060575539961013614
19137,24,8892,42,31,134,412.916667,3.142753,2.486478,2860309.0,16.64752,24.82476,-0.052364,0.06570678454994539
19138,24,8892,42,31,135,420.05,3.622837,2.99275,3373870.0,17.526209,24.735801,-0.061964,0.06856686803618117
19139,24,8892,42,31,136,427.183333,4.144249,3.493436,3909323.0,18.425331,24.667848,-0.076868,0.06933398447673578
19140,24,8892,42,31,137,434.316667,4.7428,3.983037,4287621.0,19.44284,24.677488,-0.06527,0.06867681774850336
19141,24,8892,42,31,138,441.45,5.39513,4.492423,4782958.0,20.595084,24.600743,-0.060801,0.06616396771951567
19142,24,8892,42,31,139,448.6,6.11731,4.934253,5682619.0,21.912748,24.506682,-0.060342,0.06465603652862878
19143,24,8892,49,47,143,477.133333,3.275542,2.144905,2358577.0,13.627232,25.124157,-0.045767,0.0672969563273873
19144,24,8892,49,47,144,484.266667,3.754641,2.588025,2808062.0,13.904102,25.114997,-0.059907,0.07442772411773237
19145,24,8892,49,47,145,491.4,4.294521,3.14194,3454653.0,14.221035,25.095247,-0.060535,0.08620128654970761
19146,24,8892,49,47,146,498.516667,4.897022,3.853325,4407321.0,14.562296,25.056967,-0.056278,0.09085495280929176
19147,24,8892,50,47,143,477.133333,3.242623,2.388877,2535172.0,16.737048,24.897448,-0.049632,0.058083966534208865
19148,24,8892,50,47,144,484.266667,3.602846,2.781498,3083309.0,17.524867,24.849283,-0.090468,0.05960579299986473
19149,24,8892,50,47,145,491.4,4.003086,3.239253,3640049.0,18.316532,24.817998,-0.076933,0.06112761967886077
19150,24,8892,53,50,146,498.516667,2.217912,1.621152,1881815.0,17.990213,24.830868,-0.044705,0.02869402003243088
19151,24,8892,53,50,147,505.65,2.421082,1.811463,2134688.0,19.031354,24.689977,-0.095918,0.03075196405383014
19152,24,8892,53,50,148,512.783333,2.653268,2.044893,2268794.0,20.10686,24.711038,-0.054771,0.035859625330382616
19153,24,8892,53,50,149,519.916667,2.907722,2.308911,2490832.0,21.23288,24.562844,-0.080537,0.04090857381054737
19154,24,8892,53,50,150,527.05,3.205789,2.643509,2811544.0,22.789531,24.536838,-0.057955,0.04290780574335545
19155,24,8892,54,50,146,498.516667,2.359676,1.96423,2132880.0,20.123411,24.635147,-0.049776,0.014704720313304701
19156,24,8892,54,50,147,505.65,2.600898,2.055176,2346264.0,21.455254,24.521191,-0.002477,0.016224268670916007
19157,24,8892,54,50,148,512.783333,2.819617,2.187965,2390735.0,22.716385,24.584305,-0.057285,0.020303649577536782
19158,24,8892,54,50,149,519.916667,3.056729,2.33,2419020.0,24.109949,24.396041,-0.043647,0.024881409075979556
19159,24,8892,54,50,150,527.05,3.272737,2.550671,2803717.0,25.980704,24.332823,-0.075656,0.026899336667154872
19160,24,8892,58,49,147,505.65,2.741048,2.319489,2558983.0,16.501069,24.86024,-0.049567,0.0756404708243211
19161,24,8892,58,49,148,512.783333,3.225145,2.807574,2949693.0,17.254808,24.891692,-0.076641,0.0871187985875671
19162,24,8892,58,49,149,519.916667,3.805517,3.45011,3747807.0,17.945909,24.805022,-0.088694,0.1064667965778787
19163,24,8892,58,49,150,527.05,4.467761,4.377984,4538512.0,19.009357,24.771649,-0.079692,0.11433646951728058
19164,24,8892,62,57,151,534.183333,2.698112,2.301007,2494148.0,16.260114,24.943211,-0.079731,0.044037140794513305
19165,24,8892,62,57,152,541.3,3.157546,2.586969,2800337.0,17.014991,24.848388,-0.098665,0.048951196881091646
19166,24,8892,62,57,153,548.433333,3.65874,2.955238,3227835.0,17.654695,24.876058,-0.080023,0.056824085340118326
19167,24,8892,62,57,154,555.583333,4.209686,3.426042,3912021.0,18.511016,24.799432,-0.07067,0.05978747474747392
19168,24,8892,63,58,151,534.183333,2.752758,2.433479,2573149.0,18.987074,24.756951,-0.098866,0.04796135606738373
19169,24,8892,63,58,152,541.3,3.359199,2.75854,3067222.0,20.546709,24.618081,-0.03904,0.049046596491228056
19170,24,8892,63,58,153,548.433333,4.09924,3.132393,3644241.0,21.526573,24.600752,-0.044591,0.05012930140791132
19171,24,8892,73,62,155,562.7,2.446152,2.008795,2306436.0,18.591229,24.83268,-0.031605,0.06084561031988835
19172,24,8892,73,62,156,569.833333,2.82013,2.414929,2863399.0,19.803437,24.737378,-0.056988,0.06272779609633142
19173,24,8892,73,62,157,576.983333,3.251284,2.904757,3424904.0,21.194988,24.652355,-0.059407,0.06460559440559463
19174,25,1,57,51,44,-228.733333,2.019208,0.957713,785713.0,18.11375,16.606104,0.08299,0.04496514228809078
19175,25,1,57,51,45,-221.6,2.339113,1.291062,1071288.0,18.955284,16.498269,0.084782,0.045075243539341635
19176,25,1,57,51,46,-214.466667,2.663346,1.586618,1322762.0,19.795126,16.388311,0.080964,0.04477984578655608
19177,25,1,57,51,47,-207.333333,3.033546,1.937277,1523412.0,20.794496,16.277085,0.070173,0.04290652115050526
19178,25,1,57,51,48,-200.2,3.414287,2.213907,1745411.0,21.645314,16.262359,0.03357,0.04262499631289879
19179,25,1,57,51,49,-193.05,3.833557,2.507528,1981369.0,22.856842,16.15672,0.029953,0.045216202647250445
19180,25,1,57,51,50,-185.933333,4.324778,2.858004,2451106.0,24.436767,16.044164,0.014514,0.046630466489104114
19181,25,1,59,50,45,-221.6,2.239587,1.228495,874232.0,14.653016,16.834289,0.022441,0.025039814254196963
19182,25,1,59,50,46,-214.466667,2.512843,1.400176,1037026.0,15.104474,16.762514,0.011309,0.02632042773394644
19183,25,1,59,50,47,-207.333333,2.811626,1.592666,1129284.0,15.50987,16.69671,-0.095802,0.029376255803773857
19184,25,1,59,50,48,-200.2,3.145936,1.812221,1414717.0,15.753297,16.714965,-0.082286,0.0320947654320054
19185,25,1,59,50,49,-193.05,3.525987,2.06242,1552758.0,16.186349,16.633435,0.028304,0.03303586117586126
19186,25,1,65,59,50,-185.933333,1.990831,0.853341,765126.0,17.713854,16.583165,0.038285,0.032911964154764724
19187,25,1,65,59,51,-178.8,2.30342,1.099611,882522.0,18.55878,16.480938,-0.00035,0.0331917860721537
19188,25,1,65,59,52,-171.65,2.624007,1.311387,1164320.0,19.120317,16.318094,0.095131,0.035433287485802115
19189,25,1,65,59,53,-164.516667,2.993069,1.582791,1255390.0,19.961959,16.260677,0.061112,0.03929797530864199
19190,25,1,65,59,54,-157.4,3.382681,1.872434,1402202.0,21.040159,16.190487,0.045896,0.04220410916179337
19191,25,1,65,59,55,-150.266667,3.843855,2.195627,1603073.0,22.345343,16.084379,0.025884,0.04320568218510459
19192,25,1,66,58,51,-178.8,2.207446,1.174096,885699.0,12.435464,16.763834,-0.081551,0.021775571095571072
19193,25,1,66,58,52,-171.65,2.503478,1.314883,1094240.0,12.535004,16.865339,0.025965,0.0238143840641241
19194,25,1,66,58,53,-164.516667,2.787454,1.500395,1177460.0,12.615389,16.841894,0.022468,0.029545702404158547
19195,25,1,66,58,54,-157.4,3.103641,1.712548,1259802.0,12.816194,16.798137,0.003168,0.03588878752436645
19196,25,1,66,58,55,-150.266667,3.414084,2.02566,1452305.0,13.004113,16.742237,-0.008784,0.03852931125007166
19197,25,1,67,58,51,-178.8,2.128215,0.928033,760423.0,14.457455,16.698945,0.075965,0.01448265734265734
19198,25,1,67,58,52,-171.65,2.43718,1.021112,849300.0,14.726613,16.634463,0.106098,0.014665787973530638
19199,25,1,67,58,53,-164.516667,2.735724,1.145607,956344.0,15.054626,16.607359,0.085682,0.014286300194931753
19200,25,1,67,58,54,-157.4,3.052211,1.235337,1042559.0,15.517867,16.589336,0.057861,0.012966848602988964
19201,25,1,67,58,55,-150.266667,3.35498,1.332645,1144688.0,16.051832,16.489254,0.047584,0.011487491943438666
19202,25,1,67,58,56,-143.133333,3.658379,1.399052,1116617.0,16.593826,16.43674,0.022109,0.010761457976603052
19203,25,1,74,66,56,-143.133333,1.831864,0.919528,673294.0,12.261964,16.702391,-0.025009,0.021643589743589736
19204,25,1,74,66,57,-135.983333,2.081882,1.081105,762548.0,12.316331,16.753332,-0.022749,0.02093992269793674
19205,25,1,74,66,58,-128.85,2.339116,1.222206,871487.0,12.386615,16.664029,-0.10671,0.019354593892137777
19206,25,1,74,66,59,-121.733333,2.608049,1.359374,878422.0,12.4548,16.649765,-0.097687,0.016992919298365515
19207,25,1,74,66,60,-114.583333,2.890631,1.472254,954584.0,12.572383,16.659774,-0.086408,0.014754075282734803
19208,25,1,74,66,61,-107.45,3.159697,1.56082,1014941.0,12.74818,16.642236,-0.088417,0.013986139455911692
19209,25,1,75,66,56,-143.133333,1.991307,1.107216,832355.0,14.014241,16.650316,0.087986,0.01921174825174824
19210,25,1,75,66,57,-135.983333,2.216852,1.273727,903789.0,14.330073,16.65508,0.041586,0.01666172734333087
19211,25,1,75,66,58,-128.85,2.440712,1.352797,1050501.0,14.72625,16.58855,0.085209,0.01377728654970762
19212,25,1,75,66,59,-121.733333,2.671093,1.438226,983711.0,15.105182,16.541924,0.102374,0.01256701684033451
19213,25,1,75,66,60,-114.583333,2.926389,1.539292,1043533.0,15.516703,16.539551,0.075493,0.012675903316694237
19214,25,1,75,66,61,-107.45,3.172652,1.593273,1097681.0,16.114181,16.483909,0.063469,0.015693161793372306
19215,25,1,75,66,62,-100.333333,3.442258,1.748118,1220303.0,16.61139,16.473514,0.024147,0.017727050952154752
19216,25,1,78,67,57,-135.983333,1.969219,0.737593,575806.0,16.207549,16.429087,0.008812,0.0332487866004106
19217,25,1,78,67,58,-128.85,2.275757,0.973751,682868.0,16.827479,16.36289,-0.001318,0.03484212085769984
19218,25,1,78,67,59,-121.733333,2.598923,1.212959,949699.0,17.36852,16.398788,0.112257,0.03830995756804357
19219,25,1,78,67,60,-114.583333,2.950928,1.514553,1121762.0,18.053155,16.352745,0.080524,0.04076190077407952
19220,25,1,78,67,61,-107.45,3.333455,1.815323,1269855.0,18.968225,16.286467,0.051275,0.043100907660096735
19221,25,1,78,67,62,-100.333333,3.72612,2.112281,1569466.0,19.863858,16.231174,0.040357,0.046430454407624
19222,25,1,78,67,63,-93.2,4.163448,2.477943,1781836.0,20.894208,16.103413,0.015632,0.04800448707070701
19223,25,1,79,67,57,-135.983333,2.136352,0.735237,593960.0,18.108023,16.436963,0.054971,0.03617803907374018
19224,25,1,79,67,58,-128.85,2.411497,0.998325,696410.0,18.943189,16.377376,0.05363,0.03705167251461992
19225,25,1,79,67,59,-121.733333,2.702766,1.246359,985730.0,19.6306,16.2239,0.106715,0.039064866688515575
19226,25,1,79,67,60,-114.583333,3.047047,1.550004,1089518.0,20.602934,16.181522,0.095213,0.03947179659081075
19227,25,1,79,67,61,-107.45,3.426687,1.83867,1230609.0,21.941359,16.039823,0.044944,0.04069473251028806
19228,25,1,79,67,62,-100.333333,3.839437,2.091734,1452446.0,23.217552,15.987707,0.038096,0.04861478218179195
19229,25,1,79,67,63,-93.2,4.324058,2.472851,1666639.0,24.735346,15.828321,0.020925,0.06597817238427292
19230,25,1,79,67,64,-86.066667,4.835406,2.955935,2066391.0,25.706355,15.851209,0.006491,0.08551276943390611
19231,25,1,79,67,65,-78.933333,5.381354,3.739755,2475911.0,27.333861,15.665761,-0.051125,0.093635608340659
19232,25,1,80,74,62,-100.333333,1.86277,0.887788,581762.0,12.107364,16.726327,0.029813,-0.0016741122277622563
19233,25,1,80,74,63,-93.2,2.019553,0.850352,664267.0,12.273709,16.686917,-0.037758,0.001963878596442924
19234,25,1,80,74,64,-86.066667,2.217479,0.889398,632980.0,12.287255,16.765127,0.040708,0.00811126149272753
19235,25,1,80,74,65,-78.933333,2.46177,0.982174,737555.0,12.3772,16.717481,0.040313,0.01401756197778282
19236,25,1,80,74,66,-71.8,2.737986,1.07672,800382.0,12.530581,16.672542,0.025547,0.02199716699155297
19237,25,1,80,74,67,-64.683333,3.082858,1.279083,919214.0,12.676801,16.667276,-0.005856,0.02838007797270955
19238,25,1,80,74,68,-57.55,3.487518,1.520206,969000.0,12.905365,16.654415,-0.008007,0.030165380433480857
19239,25,1,81,74,62,-100.333333,1.735467,0.798195,538385.0,13.810162,16.575003,-0.065566,0.015872991395934195
19240,25,1,81,74,63,-93.2,1.999596,0.90512,646181.0,14.205874,16.59185,-0.000359,0.017311527288700664
19241,25,1,81,74,64,-86.066667,2.287721,1.030952,796537.0,14.147549,16.564631,0.125477,0.020711326099683458
19242,25,1,81,74,65,-78.933333,2.585672,1.193144,926168.0,14.499602,16.489209,0.110355,0.025076181484028282
19243,25,1,81,74,66,-71.8,2.952582,1.382395,985657.0,14.885785,16.443151,0.092053,0.031825603061150814
19244,25,1,81,74,67,-64.683333,3.30877,1.61948,1111861.0,15.434036,16.439862,0.071294,0.03901218886722981
19245,25,1,81,74,68,-57.55,3.724697,1.95885,1269823.0,16.024804,16.384917,0.055947,0.04183615575673735
19246,25,1,83,75,63,-93.2,2.17441,1.016966,777037.0,18.070354,16.374346,0.051555,0.018377337307352182
19247,25,1,83,75,64,-86.066667,2.3649,1.128743,871237.0,18.340617,16.420672,-0.008441,0.021114571157759245
19248,25,1,83,75,65,-78.933333,2.619703,1.298464,870246.0,19.125355,16.226465,0.124401,0.02686615721236912
19249,25,1,83,75,66,-71.8,2.922452,1.50808,1013023.0,20.094806,16.117658,0.08148,0.034499591076456566
19250,25,1,83,75,67,-64.683333,3.258214,1.767764,1171338.0,21.37779,16.059684,0.066771,0.044138974803263294
19251,25,1,83,75,68,-57.55,3.69639,2.130347,1362146.0,22.708476,15.959992,0.035131,0.05123826909559233
19252,25,1,83,75,69,-50.416667,4.1664,2.540819,1611805.0,24.144876,15.928643,0.030226,0.05333978153947291
19253,25,1,88,80,69,-50.416667,1.937185,0.980227,580392.0,12.216743,16.691627,-0.048651,-0.006502990046449544
19254,25,1,88,80,70,-43.283333,2.117246,0.896218,645937.0,12.3772,16.621056,-0.04665,-0.0030252865497075966
19255,25,1,88,80,71,-36.166667,2.353573,0.925072,622460.0,12.454261,16.668911,0.020476,0.0028991267056530305
19256,25,1,88,80,72,-29.033333,2.608593,0.952439,713709.0,13.014023,16.602655,-0.02015,0.009268564165583908
19257,25,1,88,80,73,-21.9,2.926062,1.035899,787924.0,13.336887,16.48331,-0.04602,0.016463774566496905
19258,25,1,88,80,74,-14.766667,3.296215,1.196994,869692.0,13.524225,16.607507,-0.028641,0.020660618583495775
19259,25,1,88,80,75,-7.65,3.719487,1.363762,1065678.0,13.749729,16.577514,-0.037607,0.021601020759428293
19260,25,1,96,88,76,-0.516667,2.194364,0.852251,626569.0,12.918604,16.680767,-0.030852,0.020807708335728186
19261,25,1,96,88,77,6.616667,2.430715,0.989011,708110.0,12.962608,16.681247,-0.069077,0.022286206627680324
19262,25,1,96,88,78,13.733333,2.702326,1.160776,862400.0,13.140044,16.583265,-0.06131,0.026265408807833252
19263,25,1,96,88,79,20.883333,2.994846,1.348033,980471.0,13.287159,16.634256,-0.088256,0.03215642358230964
19264,25,1,96,88,80,28.016667,3.333066,1.608335,1185460.0,13.378788,16.65355,-0.089747,0.03938608042740595
19265,25,1,96,88,81,35.133333,3.730001,1.903657,1357679.0,13.557176,16.643945,-0.09378,0.04861532110563497
19266,25,1,96,88,82,42.283333,4.168418,2.277165,1662689.0,13.842382,16.656506,-0.072304,0.05724575269060549
19267,25,1,96,88,83,49.416667,4.708703,2.754311,2003220.0,14.128833,16.694167,-0.074102,0.06050495723137396
19268,25,1,97,88,76,-0.516667,2.19617,0.850324,656349.0,15.034501,16.507902,-0.044922,0.03716088437748744
19269,25,1,97,88,77,6.616667,2.439698,1.122051,787224.0,15.380431,16.55617,-0.024731,0.0373400701754386
19270,25,1,97,88,78,13.733333,2.68712,1.37384,1130725.0,15.692746,16.403033,-0.007832,0.039976800933495364
19271,25,1,97,88,79,20.883333,2.979697,1.658015,1214156.0,16.070287,16.476137,-0.146027,0.04433303565929044
19272,25,1,97,88,80,28.016667,3.326848,2.016787,1385770.0,16.493896,16.471157,-0.109985,0.049294165042235244
19273,25,1,97,88,81,35.133333,3.730136,2.344403,1611131.0,17.043723,16.412194,-0.118065,0.060137896545038434
19274,25,1,97,88,82,42.283333,4.219943,2.804501,1972550.0,17.833064,16.383329,-0.109511,0.0728097852701254
19275,25,1,97,88,83,49.416667,4.826874,3.428149,2449210.0,18.696092,16.422953,-0.065271,0.07773898719642558
19277,25,1,102,96,85,63.683333,3.209645,1.717296,1325593.0,13.220522,16.70736,-0.011094,0.07404451540394433
19278,25,1,102,96,86,70.816667,3.739038,2.286081,2010364.0,14.013846,16.680651,-0.004395,0.08536774203450233
19279,25,1,102,96,87,77.95,4.360029,2.889664,2522607.0,14.291856,16.658575,-0.044692,0.09730968090578296
19280,25,1,102,96,88,85.083333,5.025737,3.711084,3155930.0,14.577826,16.645692,-0.068791,0.10104620220816252
19281,25,1,102,96,89,92.216667,5.782135,4.411602,3768110.0,14.99298,16.624338,-0.076422,0.10009861300566784
19282,25,1,108,103,90,99.35,3.27797,2.95738,2396648.0,20.490261,16.297372,-0.071744,0.0544302361883287
19283,25,1,108,103,91,106.483333,3.848152,3.310607,2868433.0,21.774443,16.226655,-0.058642,0.05925004534462506
19284,25,1,108,103,92,113.616667,4.47908,3.76896,3372303.0,23.191497,16.077281,-0.018539,0.07094223354496343
19285,25,1,108,103,93,120.75,5.213451,4.293433,3837515.0,24.822491,15.987217,-0.040296,0.0823233916973548
19286,25,1,108,103,94,127.883333,6.027429,4.977161,4723054.0,26.831808,15.851729,-0.043168,0.08683216916661228
19287,25,1,110,106,94,127.883333,3.276714,2.154833,2087840.0,13.695501,16.726358,-0.058228,0.033565884713468636
19288,25,1,110,106,95,135.016667,3.660477,2.344105,2372441.0,14.156404,16.738842,-0.058351,0.03942221091692651
19289,25,1,110,106,96,142.15,4.104173,2.683871,2685769.0,14.284032,16.705778,-0.056628,0.05362321642060727
19290,25,1,110,106,97,149.283333,4.601651,3.073629,3266338.0,14.395918,16.710421,-0.056264,0.0680519610136452
19291,25,1,110,106,98,156.4,5.189905,3.686997,3931490.0,14.79949,16.646703,-0.055082,0.0741502749552303
19292,25,1,114,110,99,163.55,3.106999,2.006395,2204898.0,13.859584,16.789223,-0.035008,0.05800154476642737
19293,25,1,114,110,100,170.683333,3.546299,2.386126,2541730.0,14.023057,16.795026,-0.015686,0.06446893151552348
19294,25,1,114,110,101,177.816667,4.070307,2.867897,2860467.0,14.227849,16.746742,-0.028675,0.07966267986250236
19295,25,1,114,110,102,184.95,4.714119,3.490419,3469913.0,14.516439,16.742526,-0.046598,0.10148147497403902
19296,25,1,114,110,103,192.083333,5.475958,4.25341,4179684.0,14.927126,16.725395,-0.05649,0.12302324998128429
19297,25,1,114,110,104,199.216667,6.464911,5.311792,5349211.0,15.458555,16.699197,-0.054198,0.13147259242035328
19298,25,1,120,114,105,206.35,3.749103,2.798536,2859189.0,17.92762,16.577881,-0.035997,0.0690810312654688
19299,25,1,120,114,106,213.483333,4.261233,3.291314,3539953.0,18.570452,16.534139,-0.05252,0.0690810312654688
19300,25,1,126,123,111,249.133333,2.659112,2.191484,2332736.0,16.416363,16.624768,-0.03502,0.06152751173708906
19301,25,1,126,123,112,256.233333,3.133093,2.604687,2735539.0,17.562667,16.553797,-0.038528,0.06492560195508496
19302,25,1,126,123,113,263.366667,3.661491,3.088817,3229236.0,18.123299,16.575989,-0.052231,0.07326709589978235
19303,25,1,126,123,114,270.5,4.286842,3.629629,3790377.0,19.127642,16.547114,-0.066748,0.08455134991390001
19304,25,1,126,123,115,277.65,4.986273,4.275599,4543196.0,20.270437,16.472104,-0.049298,0.09430490820366681
19305,25,1,126,123,116,284.783333,5.80004,5.020595,5310415.0,21.003905,16.439089,-0.055712,0.09775628528802238
19306,25,1,127,124,111,249.133333,2.651679,2.525908,2520823.0,19.051113,16.483859,-0.097334,0.04740830985915473
19307,25,1,127,124,112,256.233333,3.111807,2.832249,2950855.0,20.710975,16.376287,-0.09806,0.051514704847086354
19308,25,1,127,124,113,263.366667,3.657007,3.229364,3104401.0,21.701667,16.375504,-0.093902,0.06181518547160794
19309,25,1,127,124,114,270.5,4.297727,3.685531,3824204.0,23.387611,16.251439,-0.04859,0.07207085349056853
19310,25,1,127,124,115,277.65,5.052813,4.288546,4341214.0,25.195097,16.17035,-0.070297,0.07610382284382308
19311,25,2,58,56,40,-257.25,1.717121,0.943732,702127.0,12.734959,23.362817,-0.095045,-0.0011887851022797005
19312,25,2,58,56,41,-250.116667,1.906336,0.923538,776715.0,12.856577,23.26292,-0.09606,6.299065273385097e-05
19313,25,2,58,56,42,-242.983333,2.081789,0.938486,739460.0,12.792509,23.347602,0.039497,0.001563590306146645
19314,25,2,58,56,43,-235.85,2.275465,0.960154,831720.0,12.830299,23.341752,0.031891,0.002992449642625091
19315,25,2,58,56,44,-228.733333,2.478696,0.967893,882629.0,12.972364,23.33335,0.002269,0.005748266839939361
19316,25,2,58,56,45,-221.6,2.688074,1.036367,948186.0,13.152956,23.256574,-0.01179,0.008263360256912546
19317,25,2,58,56,46,-214.466667,2.929137,1.094776,1005433.0,13.289,23.241806,-0.022584,0.009937217663287591
19318,25,2,58,56,47,-207.333333,3.203049,1.181243,1064012.0,13.427353,23.155585,-0.024311,0.010665324952242629
19319,25,2,68,58,48,-200.2,1.753045,0.688436,564029.0,12.786725,23.139673,-0.073138,0.032360279720279814
19320,25,2,68,58,49,-193.05,2.029611,0.931582,709276.0,12.82534,23.109696,-0.071774,0.032151074015161867
19321,25,2,68,58,50,-185.933333,2.292098,1.139418,869074.0,12.849458,23.059827,-0.130526,0.03151648343079923
19322,25,2,68,58,51,-178.8,2.557323,1.382144,1010292.0,12.944977,23.006289,-0.119481,0.029440651536278648
19323,25,2,68,58,52,-171.65,2.80991,1.577497,1099843.0,13.114064,22.962157,-0.107949,0.025638615058768816
19324,25,2,68,58,53,-164.516667,3.072453,1.756487,1204628.0,13.203769,22.935758,-0.101358,0.02417251173200489
19325,25,2,68,58,54,-157.4,3.371565,1.881258,1282554.0,13.371919,22.919418,-0.090361,0.02715591326739347
19326,25,2,68,58,55,-150.266667,3.703587,2.119896,1359100.0,13.568939,22.890988,-0.090276,0.03080625544986218
19327,25,2,68,58,56,-143.133333,4.115297,2.334306,1430098.0,13.832133,22.9801,-0.018319,0.0333455389692311
19328,25,2,68,58,57,-135.983333,4.576933,2.598384,1650953.0,13.974925,22.890234,-0.038394,0.03451577951084116
19329,25,2,69,58,48,-200.2,1.714503,0.608869,537255.0,14.4463,23.0065,-0.039579,0.023767692307692392
19330,25,2,69,58,49,-193.05,1.94919,0.797276,670320.0,14.771384,22.970868,-0.073694,0.022573527509964338
19331,25,2,69,58,50,-185.933333,2.176952,0.930279,752145.0,14.959905,22.994203,-0.219831,0.01964851461988303
19332,25,2,69,58,51,-178.8,2.42335,1.083667,786495.0,15.291615,23.015737,-0.011464,0.01593550406695069
19333,25,2,69,58,52,-171.65,2.677336,1.161813,855315.0,15.677499,22.954069,-0.03148,0.013734796119831886
19334,25,2,69,58,53,-164.516667,2.931861,1.254978,957143.0,16.031818,22.915965,-0.034844,0.013520732719037367
19335,25,2,75,69,54,-157.4,1.814661,0.734238,555146.0,17.275787,22.794388,0.123739,0.010083598602037327
19336,25,2,75,69,55,-150.266667,1.989438,0.802599,607796.0,17.939149,22.700002,0.101725,0.010405879819177262
19337,25,2,75,69,56,-143.133333,2.173976,0.881666,654718.0,18.709925,22.701619,0.025666,0.01130042472862012
19338,25,2,75,69,57,-135.983333,2.40307,0.960252,668144.0,19.169459,22.667173,0.108393,0.013014790052637821
19339,25,2,75,69,58,-128.85,2.648538,1.059779,760016.0,20.042034,22.596327,0.059179,0.01555858667244243
19340,25,2,75,69,59,-121.733333,2.941318,1.178415,878192.0,20.786119,22.535879,0.058085,0.017681859226886296
